  69.6130000000  -62.1150000000    0.0289895289    0.1760000000
  69.8710000000  -15.8330000000    0.2086697227    0.0500000000
  69.8100000000  -15.0430000000    0.2058479420    0.0500000000
  69.7010000000  -14.0300000000    0.2029660136    0.0500000000
  69.5640000000  -13.0000000000    0.2001162986    0.0500000000
  69.5030000000  -12.4800000000    0.1980322097    0.0500000000
  69.5160000000  -10.3300000000    0.1780531186    0.0530000000
  69.9970000000    7.4850000000    0.0454386441    0.1040000000
  69.7990000000    8.0070000000    0.0376067094    0.1010000000
  69.5060000000    8.5200000000    0.0289216746    0.0800000000
  69.9290000000   10.3150000000    0.0205429541    0.1020000000
  69.6770000000   10.9750000000    0.0121379800    0.1030000000
  68.9900000000  -62.7870000000    0.0211785858    0.1690000000
  68.9140000000  -62.0840000000    0.0225964759    0.1740000000
  68.5950000000  -61.1200000000    0.0210386358    0.1700000000
  69.4620000000  -15.6650000000    0.2205228304    0.0500000000
  69.4430000000  -11.9750000000    0.1947546713    0.0500000000
  69.2800000000  -10.9950000000    0.1884494065    0.0610000000
  69.3770000000  -10.4250000000    0.1809317003    0.0610000000
  69.3110000000    7.0900000000    0.0383637484    0.0720000000
  69.2710000000    9.0150000000    0.0221960904    0.1040000000
  68.9960000000    9.5950000000    0.0152440727    0.1120000000
  69.4890000000   11.4700000000    0.0068632500    0.1020000000
  69.3550000000   11.8200000000    0.0031703371    0.1040000000
  68.4690000000  -60.6250000000    0.0208297336    0.1750000000
  68.3090000000  -60.0000000000    0.0203265821    0.1980000000
  68.1540000000  -59.3900000000    0.0194575105    0.1890000000
  67.8200000000  -18.1160000000    0.2774650885    0.0500000000
  67.7140000000    0.9800000000    0.0648395281    0.0910000000
  66.8130000000  -18.5250000000    0.2978570273    0.0790000000
  67.1830000000  -18.3750000000    0.2907444848    0.0610000000
  65.5090000000  -33.5950000000    0.1250251850    0.3630000000
  66.2060000000   -3.7000000000    0.0891684162    0.1000000000
  65.9710000000   -3.0000000000    0.0765783454    0.1000000000
  65.6520000000   -2.0500000000    0.0624648224    0.1040000000
  65.9100000000    1.0750000000    0.0432244371    0.0810000000
  65.5700000000    1.6100000000    0.0352376224    0.0910000000
  65.4840000000  -33.5350000000    0.1261216560    0.3630000000
  65.2610000000  -33.0000000000    0.1343885849    0.2900000000
  64.8440000000  -32.0000000000    0.1477421525    0.1370000000
  64.5660000000  -31.3350000000    0.1567228235    0.0640000000
  65.4820000000   -1.5450000000    0.0556359583    0.1010000000
  65.2990000000   -1.0000000000    0.0486786559    0.1100000000
  64.9630000000    0.0000000000    0.0356785382    0.0900000000
  64.6890000000    0.8150000000    0.0291172668    0.1040000000
  65.2500000000    2.1150000000    0.0294231528    0.0750000000
  64.9190000000    2.6340000000    0.0199137532    0.0500000000
  64.4310000000  -31.0100000000    0.1607606975    0.0670000000
  63.5480000000  -23.6050000000    0.2466780985    0.1060000000
  63.7490000000   -4.9360000000    0.0492841021    0.1360000000
  63.0190000000  -38.6650000000    0.0479227294    0.2220000000
  62.7800000000  -37.9330000000    0.0532972583    0.1930000000
  62.5780000000  -37.2610000000    0.0580450161    0.1600000000
  63.0400000000  -24.6400000000    0.2189152344    0.0780000000
  63.2190000000  -23.9980000000    0.2316205934    0.0840000000
  63.2750000000   -4.9340000000    0.0366442556    0.1750000000
  62.4080000000  -36.7820000000    0.0612034886    0.1430000000
  62.2200000000  -36.1570000000    0.0658326422    0.1140000000
  61.7370000000  -26.7500000000    0.1537446910    0.0500000000
  61.5290000000  -26.1200000000    0.1520324396    0.0500000000
  60.7940000000  -57.2150000000    0.0188771775    0.0970000000
  61.4510000000  -26.2330000000    0.1484898900    0.0500000000
  59.9030000000  -59.7200000000   -0.0018331426    0.1820000000
  59.6040000000  -59.0820000000    0.0009188373    0.1560000000
  60.2270000000  -57.8700000000    0.0120363190    0.1310000000
  59.5240000000  -56.8750000000    0.0144052496    0.1300000000
  59.8830000000  -51.7900000000    0.0382890403    0.0810000000
  60.0460000000  -51.2050000000    0.0352143883    0.0830000000
  59.7850000000  -20.9050000000    0.0894469307    0.0870000000
  59.5470000000  -20.4100000000    0.0800598553    0.1180000000
  59.8640000000  177.1810000000   -0.2122826436    0.1450000000
  59.3950000000  -59.0790000000   -0.0005595193    0.1850000000
  59.1470000000  -57.5950000000    0.0072607591    0.1100000000
  59.3430000000  -57.2210000000    0.0111814459    0.1260000000
  58.9680000000  -51.7200000000    0.0321096476    0.1130000000
  59.0990000000  -42.6550000000    0.0408017127    0.2030000000
  58.9270000000  -42.0000000000    0.0403717519    0.1410000000
